date,decision_id,market_signal,ma_probability,ma_expected_return,ma_confidence,trade_executed,net_return,reflection_category,evidence_summary,decision_summary,outcome_summary,identified_strengths,identified_weaknesses,diagnostic_labels,explainability_score
2025-08-21,decision_077e28fc5c6b4ab6bde560873cd5967d,NO_TRADE,0.5227816902536514,-0.0021086111894022207,0.5310540189724516,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.5227816902536514, confidence=0.5310540189724516",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.414224%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9296581028458677
2025-08-22,decision_5a02c8d2b44d430791698ddd3becc521,BUY_CANDIDATE,0.7201155655242399,-0.0011673303300608422,0.6671280430238653,True,0.02614218246021366,CONSISTENT_SUCCESS,"MA: signal=signal=BUY_CANDIDATE, profit_probability=0.7201155655242399, confidence=0.6671280430238653",EX executed an Open-to-Close trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was BUY using MA_DIRECT. 1 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_BUY. Execution rationale: MA direct BUY signal.,"The executed trade outcome was PROFIT. Portfolio net return was 2.614218%; capital changed from $99,986.44 to $102,600.30.",The resolved BUY decision produced a positive net Open-to-Close return.,,CONFIG_1_MA_EX_RF | TRADE_EXECUTED | PROFITABLE_OUTCOME | SINGLE_AGENT_DECISION | UNANIMOUS_BUY | CONSENSUS_SINGLE_AGENT_BUY,0.9500692064535797
2025-08-25,decision_6230c721512d44e7b95ce540cb3b10e0,NO_TRADE,0.6669530414631786,-0.0015681465658929988,0.6158114326370445,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.6669530414631786, confidence=0.6158114326370445",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.159393%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9076282851044433
2025-08-26,decision_7a7fb2ef74d44283b9e1270b20e5ddb8,NO_TRADE,0.6232351950086441,-0.001267139623244395,0.5761938869512824,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.6232351950086441, confidence=0.5761938869512824",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.604167%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9135709169573076
2025-08-27,decision_584330aa82e84a90a3247ad31cacc1ba,NO_TRADE,0.6879144776331876,-0.001205028187068461,0.6196160818303242,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.6879144776331876, confidence=0.6196160818303242",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.140513%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9070575877254513
2025-08-28,decision_9961cdb298e64150a3623f17e153ba4c,NO_TRADE,0.5650292902905948,-0.0009754306765800532,0.5267817169390734,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.5650292902905948, confidence=0.5267817169390734",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 1.030407%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9209827424591389
2025-08-29,decision_41414e16b06f4945bf62c5f83284c19a,NO_TRADE,0.233291358182612,-0.0019709898036453523,0.6977057974434502,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.233291358182612, confidence=0.6977057974434502",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.102429%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9546558696165175
2025-09-02,decision_8720f0f4f25b403e86f431be9e1ab56e,NO_TRADE,0.47841991039558623,-0.0004286861617987819,0.4805008522425351,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.47841991039558623, confidence=0.4805008522425351",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.713847%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9279248721636197
2025-09-03,decision_1765db9ed13a4817968ccf2b58f05d0a,NO_TRADE,0.3635510753553587,-0.0015360386747033513,0.5934954186079155,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.3635510753553587, confidence=0.5934954186079155",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.246182%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9109756872088126
2025-09-04,decision_8f4e2df66d594240b2897d2ce985a762,NO_TRADE,0.5412889162734703,-0.0008344333973336112,0.5060152630446618,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.5412889162734703, confidence=0.5060152630446618",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 1.841163%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9240977105433007
2025-09-05,decision_148199830f3943e4a5dc28efe06e018c,NO_TRADE,0.5506046742203962,-0.0009970053616968596,0.5173219648761593,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.5506046742203962, confidence=0.5173219648761593",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.315418%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9275982947314239
2025-09-08,decision_6eaf306ad4bd469eacd74e745998d4bb,NO_TRADE,0.37607843342684594,-0.0015412779826991499,0.5848834208849798,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.37607843342684594, confidence=0.5848834208849798",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.282895%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.912267486867253
2025-09-09,decision_aa616d13ffc04996bf563d8dfc43ec61,NO_TRADE,0.6596891533848995,-0.0012783009082715966,0.6020450364718816,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.6596891533848995, confidence=0.6020450364718816",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.695014%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9096932445292177
2025-09-10,decision_014c0ab148b943308ea9d850b0aff0d4,NO_TRADE,0.42326947480316135,-0.0012910600847531215,0.5443552213199653,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.42326947480316135, confidence=0.5443552213199653",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -3.125589%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9316532831979948
2025-09-11,decision_d776e73cab7d49b0b33c4bc16a41a575,NO_TRADE,0.3664113720489606,-0.0026991348189259264,0.6258695707154133,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.3664113720489606, confidence=0.6258695707154133",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.764914%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9438804356073119
2025-09-12,decision_8dd406c9f8e24b45b73dccbc6381ec8b,NO_TRADE,0.566177887177914,-0.0011945171021106697,0.5340871814425907,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.566177887177914, confidence=0.5340871814425907",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.054584%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9301130772163886
2025-09-15,decision_dfa5da26292c41feb780f2e5d4426fc6,NO_TRADE,0.46387822863138584,-0.001519132823436815,0.5227593526537514,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.46387822863138584, confidence=0.5227593526537514",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.246710%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9215860971019373
2025-09-16,decision_edbe5d1487174ff28ec9988671d96318,NO_TRADE,0.57501412066925,-0.0009295663436407505,0.5324182296407209,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.57501412066925, confidence=0.5324182296407209",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.376292%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9201372655538919
2025-09-17,decision_8f7be09e65674256b7469af8b6d7677f,NO_TRADE,0.514965074955137,-0.001226285084602682,0.49918538746319663,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.514965074955137, confidence=0.49918538746319663",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.019239%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9248778081194795
2025-09-18,decision_5bfe1d4361784c3ab9832927b203420b,NO_TRADE,0.6105927512530536,-0.0015652523214986132,0.5762724068223589,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.6105927512530536, confidence=0.5762724068223589",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.645953%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9364408610233538
2025-09-19,decision_995d6178ef314b5892a72667996b5098,NO_TRADE,0.674903040067111,-0.0015889684961065897,0.622001073321623,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.674903040067111, confidence=0.622001073321623",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -0.482806%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9433001609982434
2025-09-22,decision_e7adc868ef914b96a701bf3f506184d3,NO_TRADE,0.2621483983210246,-0.001622047945782445,0.6670574461333764,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.2621483983210246, confidence=0.6670574461333764",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.370168%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9500586169200064
2025-09-23,decision_02a780ad14224f9e9a79fd1772e33b55,NO_TRADE,0.24437536139691274,-0.001568884586445205,0.6779036901776918,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.24437536139691274, confidence=0.6779036901776918",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -3.223560%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9516855535266537
2025-09-24,decision_0993d5334a8646ffb87f28f2c909c01a,NO_TRADE,0.6027751436266882,-0.0010891339643577314,0.5565706626894075,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.6027751436266882, confidence=0.5565706626894075",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.856855%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9334855994034111
2025-09-25,decision_6e3dc7d200854b5787714e692ebaf4af,BUY_CANDIDATE,0.76290189835233,-0.0013395534765646975,0.6919375016997232,True,-0.00967500417851358,CONSISTENT_FAILURE,"MA: signal=signal=BUY_CANDIDATE, profit_probability=0.76290189835233, confidence=0.6919375016997232",EX executed an Open-to-Close trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was BUY using MA_DIRECT. 1 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_BUY. Execution rationale: MA direct BUY signal.,"The executed trade outcome was LOSS. Portfolio net return was -0.967500%; capital changed from $102,600.30 to $101,607.65.",,The resolved BUY decision produced a negative net Open-to-Close return.,CONFIG_1_MA_EX_RF | TRADE_EXECUTED | LOSING_OUTCOME | SINGLE_AGENT_DECISION | UNANIMOUS_BUY | CONSENSUS_SINGLE_AGENT_BUY,0.8962093747450415
2025-09-26,decision_f67cb2e98cd345ec9aa16e3b5b7edae5,NO_TRADE,0.5716877207222053,-0.0015872202892285,0.5496979040617872,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.5716877207222053, confidence=0.5496979040617872",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.219369%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9175453143907318
2025-09-29,decision_2156e734361a4b65ab1da2f914128e77,NO_TRADE,0.6214393435606274,-0.0014593048028026798,0.5806877685804178,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.6214393435606274, confidence=0.5806877685804178",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 0.849191%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9128968347129373
2025-09-30,decision_53627585e5994e3fafabc608bbceaa87,NO_TRADE,0.4518004047692637,-0.0013616358017338466,0.5264943226682619,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.4518004047692637, confidence=0.5264943226682619",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was -1.207388%.,The NO_TRADE decision avoided a non-profitable market outcome. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | CORRECT_TRADE_REJECTION,0.9289741484002393
2025-10-01,decision_c21a6c11ea6c491480808a8058b9b3d5,NO_TRADE,0.6029047096403135,-0.0017139637964070631,0.5753515583986722,False,0.0,NO_TRADE_REVIEW,"MA: signal=signal=NO_TRADE, profit_probability=0.6029047096403135, confidence=0.5753515583986722",EX did not execute a trade under CONFIG_1_MA_EX_RF. The resolved analytical decision was NO_TRADE using MA_DIRECT. 0 of 1 active analytical agents voted BUY; 1 BUY vote(s) were required. Consensus category was SINGLE_AGENT_NO_TRADE. Reason: MA direct NO_TRADE signal.,No trade was executed. The counterfactual net Open-to-Close return was 1.403679%.,,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,CONFIG_1_MA_EX_RF | NO_TRADE | SINGLE_AGENT_DECISION | UNANIMOUS_NO_TRADE | CONSENSUS_SINGLE_AGENT_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9136972662401991
